date,date_type,trading_hours_start,trading_hours_end,settlement_start,settlement_end,roll_countdown,Coffee_N0,Coffee_N1,Coffee_N2,Coffee_N3,Coffee_N4,Coffee_N5,Coffee_N6
2025-03-04,O,2025-03-04 04:15:00,2025-03-04 13:30:00,2025-03-04 12:23:00,2025-03-04 12:25:00,29,202503,202505,202507,202509,202512,202603,202605
2025-03-05,O,2025-03-05 04:15:00,2025-03-05 13:30:00,2025-03-05 12:23:00,2025-03-05 12:25:00,28,202503,202505,202507,202509,202512,202603,202605
2025-03-06,O,2025-03-06 04:15:00,2025-03-06 13:30:00,2025-03-06 12:23:00,2025-03-06 12:25:00,27,202503,202505,202507,202509,202512,202603,202605
2025-03-07,O,2025-03-07 04:15:00,2025-03-07 13:30:00,2025-03-07 12:23:00,2025-03-07 12:25:00,26,202503,202505,202507,202509,202512,202603,202605
2025-03-10,O,2025-03-10 04:15:00,2025-03-10 13:30:00,2025-03-10 13:23:00,2025-03-10 13:25:00,25,202503,202505,202507,202509,202512,202603,202605
2025-03-11,O,2025-03-11 04:15:00,2025-03-11 13:30:00,2025-03-11 13:23:00,2025-03-11 13:25:00,24,202503,202505,202507,202509,202512,202603,202605
2025-03-12,O,2025-03-12 04:15:00,2025-03-12 13:30:00,2025-03-12 13:23:00,2025-03-12 13:25:00,23,202503,202505,202507,202509,202512,202603,202605
2025-03-13,O,2025-03-13 04:15:00,2025-03-13 13:30:00,2025-03-13 13:23:00,2025-03-13 13:25:00,22,202503,202505,202507,202509,202512,202603,202605
2025-03-14,O,2025-03-14 04:15:00,2025-03-14 13:30:00,2025-03-14 13:23:00,2025-03-14 13:25:00,21,202503,202505,202507,202509,202512,202603,202605
2025-03-17,O,2025-03-17 04:15:00,2025-03-17 13:30:00,2025-03-17 13:23:00,2025-03-17 13:25:00,20,202503,202505,202507,202509,202512,202603,202605
2025-03-18,O,2025-03-18 04:15:00,2025-03-18 13:30:00,2025-03-18 13:23:00,2025-03-18 13:25:00,19,202503,202505,202507,202509,202512,202603,202605
2025-03-19,O,2025-03-19 04:15:00,2025-03-19 13:30:00,2025-03-19 13:23:00,2025-03-19 13:25:00,18,202503,202505,202507,202509,202512,202603,202605
2025-03-20,O,2025-03-20 04:15:00,2025-03-20 13:30:00,2025-03-20 13:23:00,2025-03-20 13:25:00,17,,202505,202507,202509,202512,202603,202605
2025-03-21,O,2025-03-21 04:15:00,2025-03-21 13:30:00,2025-03-21 13:23:00,2025-03-21 13:25:00,16,,202505,202507,202509,202512,202603,202605
2025-03-24,O,2025-03-24 04:15:00,2025-03-24 13:30:00,2025-03-24 13:23:00,2025-03-24 13:25:00,15,,202505,202507,202509,202512,202603,202605
2025-03-25,O,2025-03-25 04:15:00,2025-03-25 13:30:00,2025-03-25 13:23:00,2025-03-25 13:25:00,14,,202505,202507,202509,202512,202603,202605
2025-03-26,O,2025-03-26 04:15:00,2025-03-26 13:30:00,2025-03-26 13:23:00,2025-03-26 13:25:00,13,,202505,202507,202509,202512,202603,202605
2025-03-27,O,2025-03-27 04:15:00,2025-03-27 13:30:00,2025-03-27 13:23:00,2025-03-27 13:25:00,12,,202505,202507,202509,202512,202603,202605
2025-03-28,O,2025-03-28 04:15:00,2025-03-28 13:30:00,2025-03-28 13:23:00,2025-03-28 13:25:00,11,,202505,202507,202509,202512,202603,202605
2025-03-31,O,2025-03-31 04:15:00,2025-03-31 13:30:00,2025-03-31 12:23:00,2025-03-31 12:25:00,10,,202505,202507,202509,202512,202603,202605
2025-04-01,O,2025-04-01 04:15:00,2025-04-01 13:30:00,2025-04-01 12:23:00,2025-04-01 12:25:00,9,,202505,202507,202509,202512,202603,202605
2025-04-02,O,2025-04-02 04:15:00,2025-04-02 13:30:00,2025-04-02 12:23:00,2025-04-02 12:25:00,8,,202505,202507,202509,202512,202603,202605
2025-04-03,O,2025-04-03 04:15:00,2025-04-03 13:30:00,2025-04-03 12:23:00,2025-04-03 12:25:00,7,,202505,202507,202509,202512,202603,202605
2025-04-04,O,2025-04-04 04:15:00,2025-04-04 13:30:00,2025-04-04 12:23:00,2025-04-04 12:25:00,6,,202505,202507,202509,202512,202603,202605
2025-04-07,O,2025-04-07 04:15:00,2025-04-07 13:30:00,2025-04-07 12:23:00,2025-04-07 12:25:00,5,,202505,202507,202509,202512,202603,202605
2025-04-08,O,2025-04-08 04:15:00,2025-04-08 13:30:00,2025-04-08 12:23:00,2025-04-08 12:25:00,4,,202505,202507,202509,202512,202603,202605
2025-04-09,O,2025-04-09 04:15:00,2025-04-09 13:30:00,2025-04-09 12:23:00,2025-04-09 12:25:00,3,,202505,202507,202509,202512,202603,202605
2025-04-10,O,2025-04-10 04:15:00,2025-04-10 13:30:00,2025-04-10 12:23:00,2025-04-10 12:25:00,2,,202505,202507,202509,202512,202603,202605
2025-04-11,O,2025-04-11 04:15:00,2025-04-11 13:30:00,2025-04-11 12:23:00,2025-04-11 12:25:00,1,,202505,202507,202509,202512,202603,202605
2025-04-14,O,2025-04-14 04:15:00,2025-04-14 13:30:00,2025-04-14 12:23:00,2025-04-14 12:25:00,0,,202505,202507,202509,202512,202603,202605
2025-04-15,O,2025-04-15 04:15:00,2025-04-15 13:30:00,2025-04-15 12:23:00,2025-04-15 12:25:00,40,202505,202507,202509,202512,202603,202605,
2025-04-16,O,2025-04-16 04:15:00,2025-04-16 13:30:00,2025-04-16 12:23:00,2025-04-16 12:25:00,39,202505,202507,202509,202512,202603,202605,
2025-04-17,O,2025-04-17 04:15:00,2025-04-17 13:30:00,2025-04-17 12:23:00,2025-04-17 12:25:00,38,202505,202507,202509,202512,202603,202605,
2025-04-18,X,,,,,,,,,,,,
2025-04-21,O,2025-04-21 04:15:00,2025-04-21 13:30:00,2025-04-21 12:23:00,2025-04-21 12:25:00,37,202505,202507,202509,202512,202603,202605,
2025-04-22,O,2025-04-22 04:15:00,2025-04-22 13:30:00,2025-04-22 12:23:00,2025-04-22 12:25:00,36,202505,202507,202509,202512,202603,202605,
2025-04-23,O,2025-04-23 04:15:00,2025-04-23 13:30:00,2025-04-23 12:23:00,2025-04-23 12:25:00,35,202505,202507,202509,202512,202603,202605,
2025-04-24,O,2025-04-24 04:15:00,2025-04-24 13:30:00,2025-04-24 12:23:00,2025-04-24 12:25:00,34,202505,202507,202509,202512,202603,202605,
2025-04-25,O,2025-04-25 04:15:00,2025-04-25 13:30:00,2025-04-25 12:23:00,2025-04-25 12:25:00,33,202505,202507,202509,202512,202603,202605,
2025-04-28,O,2025-04-28 04:15:00,2025-04-28 13:30:00,2025-04-28 12:23:00,2025-04-28 12:25:00,32,202505,202507,202509,202512,202603,202605,
2025-04-29,O,2025-04-29 04:15:00,2025-04-29 13:30:00,2025-04-29 12:23:00,2025-04-29 12:25:00,31,202505,202507,202509,202512,202603,202605,
2025-04-30,O,2025-04-30 04:15:00,2025-04-30 13:30:00,2025-04-30 12:23:00,2025-04-30 12:25:00,30,202505,202507,202509,202512,202603,202605,
2025-05-01,O,2025-05-01 04:15:00,2025-05-01 13:30:00,2025-05-01 12:23:00,2025-05-01 12:25:00,29,202505,202507,202509,202512,202603,202605,
2025-05-02,O,2025-05-02 04:15:00,2025-05-02 13:30:00,2025-05-02 12:23:00,2025-05-02 12:25:00,28,202505,202507,202509,202512,202603,202605,
2025-05-05,O,2025-05-05 04:15:00,2025-05-05 13:30:00,2025-05-05 12:23:00,2025-05-05 12:25:00,27,202505,202507,202509,202512,202603,202605,
2025-05-06,O,2025-05-06 04:15:00,2025-05-06 13:30:00,2025-05-06 12:23:00,2025-05-06 12:25:00,26,202505,202507,202509,202512,202603,202605,
2025-05-07,O,2025-05-07 04:15:00,2025-05-07 13:30:00,2025-05-07 12:23:00,2025-05-07 12:25:00,25,202505,202507,202509,202512,202603,202605,
2025-05-08,O,2025-05-08 04:15:00,2025-05-08 13:30:00,2025-05-08 12:23:00,2025-05-08 12:25:00,24,202505,202507,202509,202512,202603,202605,
2025-05-09,O,2025-05-09 04:15:00,2025-05-09 13:30:00,2025-05-09 12:23:00,2025-05-09 12:25:00,23,202505,202507,202509,202512,202603,202605,
2025-05-12,O,2025-05-12 04:15:00,2025-05-12 13:30:00,2025-05-12 12:23:00,2025-05-12 12:25:00,22,202505,202507,202509,202512,202603,202605,
2025-05-13,O,2025-05-13 04:15:00,2025-05-13 13:30:00,2025-05-13 12:23:00,2025-05-13 12:25:00,21,202505,202507,202509,202512,202603,202605,
2025-05-14,O,2025-05-14 04:15:00,2025-05-14 13:30:00,2025-05-14 12:23:00,2025-05-14 12:25:00,20,202505,202507,202509,202512,202603,202605,
2025-05-15,O,2025-05-15 04:15:00,2025-05-15 13:30:00,2025-05-15 12:23:00,2025-05-15 12:25:00,19,202505,202507,202509,202512,202603,202605,
2025-05-16,O,2025-05-16 04:15:00,2025-05-16 13:30:00,2025-05-16 12:23:00,2025-05-16 12:25:00,18,202505,202507,202509,202512,202603,202605,
2025-05-19,O,2025-05-19 04:15:00,2025-05-19 13:30:00,2025-05-19 12:23:00,2025-05-19 12:25:00,17,202505,202507,202509,202512,202603,202605,
2025-05-20,O,2025-05-20 04:15:00,2025-05-20 13:30:00,2025-05-20 12:23:00,2025-05-20 12:25:00,16,,202507,202509,202512,202603,202605,
2025-05-21,O,2025-05-21 04:15:00,2025-05-21 13:30:00,2025-05-21 12:23:00,2025-05-21 12:25:00,15,,202507,202509,202512,202603,202605,
2025-05-22,O,2025-05-22 04:15:00,2025-05-22 13:30:00,2025-05-22 12:23:00,2025-05-22 12:25:00,14,,202507,202509,202512,202603,202605,
2025-05-23,O,2025-05-23 04:15:00,2025-05-23 13:30:00,2025-05-23 12:23:00,2025-05-23 12:25:00,13,,202507,202509,202512,202603,202605,
2025-05-26,X,,,,,,,,,,,,
2025-05-27,O,2025-05-27 04:15:00,2025-05-27 13:30:00,2025-05-27 12:23:00,2025-05-27 12:25:00,12,,202507,202509,202512,202603,202605,
2025-05-28,O,2025-05-28 04:15:00,2025-05-28 13:30:00,2025-05-28 12:23:00,2025-05-28 12:25:00,11,,202507,202509,202512,202603,202605,
2025-05-29,O,2025-05-29 04:15:00,2025-05-29 13:30:00,2025-05-29 12:23:00,2025-05-29 12:25:00,10,,202507,202509,202512,202603,202605,
2025-05-30,O,2025-05-30 04:15:00,2025-05-30 13:30:00,2025-05-30 12:23:00,2025-05-30 12:25:00,9,,202507,202509,202512,202603,202605,
2025-06-02,O,2025-06-02 04:15:00,2025-06-02 13:30:00,2025-06-02 12:23:00,2025-06-02 12:25:00,8,,202507,202509,202512,202603,202605,
2025-06-03,O,2025-06-03 04:15:00,2025-06-03 13:30:00,2025-06-03 12:23:00,2025-06-03 12:25:00,7,,202507,202509,202512,202603,202605,
2025-06-04,O,2025-06-04 04:15:00,2025-06-04 13:30:00,2025-06-04 12:23:00,2025-06-04 12:25:00,6,,202507,202509,202512,202603,202605,
2025-06-05,O,2025-06-05 04:15:00,2025-06-05 13:30:00,2025-06-05 12:23:00,2025-06-05 12:25:00,5,,202507,202509,202512,202603,202605,
2025-06-06,O,2025-06-06 04:15:00,2025-06-06 13:30:00,2025-06-06 12:23:00,2025-06-06 12:25:00,4,,202507,202509,202512,202603,202605,
2025-06-09,O,2025-06-09 04:15:00,2025-06-09 13:30:00,2025-06-09 12:23:00,2025-06-09 12:25:00,3,,202507,202509,202512,202603,202605,
2025-06-10,O,2025-06-10 04:15:00,2025-06-10 13:30:00,2025-06-10 12:23:00,2025-06-10 12:25:00,2,,202507,202509,202512,202603,202605,
2025-06-11,O,2025-06-11 04:15:00,2025-06-11 13:30:00,2025-06-11 12:23:00,2025-06-11 12:25:00,1,,202507,202509,202512,202603,202605,
2025-06-12,O,2025-06-12 04:15:00,2025-06-12 13:30:00,2025-06-12 12:23:00,2025-06-12 12:25:00,0,,202507,202509,202512,202603,202605,
2025-06-13,O,2025-06-13 04:15:00,2025-06-13 13:30:00,2025-06-13 12:23:00,2025-06-13 12:25:00,42,202507,202509,202512,202603,202605,,
2025-06-16,O,2025-06-16 04:15:00,2025-06-16 13:30:00,2025-06-16 12:23:00,2025-06-16 12:25:00,41,202507,202509,202512,202603,202605,,
2025-06-17,O,2025-06-17 04:15:00,2025-06-17 13:30:00,2025-06-17 12:23:00,2025-06-17 12:25:00,40,202507,202509,202512,202603,202605,,
2025-06-18,O,2025-06-18 04:15:00,2025-06-18 13:30:00,2025-06-18 12:23:00,2025-06-18 12:25:00,39,202507,202509,202512,202603,202605,,
2025-06-19,X,,,,,,,,,,,,
2025-06-20,O,2025-06-20 04:15:00,2025-06-20 13:30:00,2025-06-20 12:23:00,2025-06-20 12:25:00,38,202507,202509,202512,202603,202605,,
2025-06-23,O,2025-06-23 04:15:00,2025-06-23 13:30:00,2025-06-23 12:23:00,2025-06-23 12:25:00,37,202507,202509,202512,202603,202605,,
2025-06-24,O,2025-06-24 04:15:00,2025-06-24 13:30:00,2025-06-24 12:23:00,2025-06-24 12:25:00,36,202507,202509,202512,202603,202605,,
2025-06-25,O,2025-06-25 04:15:00,2025-06-25 13:30:00,2025-06-25 12:23:00,2025-06-25 12:25:00,35,202507,202509,202512,202603,202605,,
2025-06-26,O,2025-06-26 04:15:00,2025-06-26 13:30:00,2025-06-26 12:23:00,2025-06-26 12:25:00,34,202507,202509,202512,202603,202605,,
2025-06-27,O,2025-06-27 04:15:00,2025-06-27 13:30:00,2025-06-27 12:23:00,2025-06-27 12:25:00,33,202507,202509,202512,202603,202605,,
2025-06-30,O,2025-06-30 04:15:00,2025-06-30 13:30:00,2025-06-30 12:23:00,2025-06-30 12:25:00,32,202507,202509,202512,202603,202605,,
2025-07-01,O,2025-07-01 04:15:00,2025-07-01 13:30:00,2025-07-01 12:23:00,2025-07-01 12:25:00,31,202507,202509,202512,202603,202605,,
2025-07-02,O,2025-07-02 04:15:00,2025-07-02 13:30:00,2025-07-02 12:23:00,2025-07-02 12:25:00,30,202507,202509,202512,202603,202605,,
2025-07-03,O,2025-07-03 04:15:00,2025-07-03 13:30:00,2025-07-03 12:23:00,2025-07-03 12:25:00,29,202507,202509,202512,202603,202605,,
2025-07-04,X,,,,,,,,,,,,
2025-07-07,O,2025-07-07 04:15:00,2025-07-07 13:30:00,2025-07-07 12:23:00,2025-07-07 12:25:00,28,202507,202509,202512,202603,202605,,
2025-07-08,O,2025-07-08 04:15:00,2025-07-08 13:30:00,2025-07-08 12:23:00,2025-07-08 12:25:00,27,202507,202509,202512,202603,202605,,
2025-07-09,O,2025-07-09 04:15:00,2025-07-09 13:30:00,2025-07-09 12:23:00,2025-07-09 12:25:00,26,202507,202509,202512,202603,202605,,
2025-07-10,O,2025-07-10 04:15:00,2025-07-10 13:30:00,2025-07-10 12:23:00,2025-07-10 12:25:00,25,202507,202509,202512,202603,202605,,
2025-07-11,O,2025-07-11 04:15:00,2025-07-11 13:30:00,2025-07-11 12:23:00,2025-07-11 12:25:00,24,202507,202509,202512,202603,202605,,
2025-07-14,O,2025-07-14 04:15:00,2025-07-14 13:30:00,2025-07-14 12:23:00,2025-07-14 12:25:00,23,202507,202509,202512,202603,202605,,
2025-07-15,O,2025-07-15 04:15:00,2025-07-15 13:30:00,2025-07-15 12:23:00,2025-07-15 12:25:00,22,202507,202509,202512,202603,202605,,
2025-07-16,O,2025-07-16 04:15:00,2025-07-16 13:30:00,2025-07-16 12:23:00,2025-07-16 12:25:00,21,202507,202509,202512,202603,202605,,
2025-07-17,O,2025-07-17 04:15:00,2025-07-17 13:30:00,2025-07-17 12:23:00,2025-07-17 12:25:00,20,202507,202509,202512,202603,202605,,
2025-07-18,O,2025-07-18 04:15:00,2025-07-18 13:30:00,2025-07-18 12:23:00,2025-07-18 12:25:00,19,202507,202509,202512,202603,202605,,
2025-07-21,O,2025-07-21 04:15:00,2025-07-21 13:30:00,2025-07-21 12:23:00,2025-07-21 12:25:00,18,202507,202509,202512,202603,202605,,
2025-07-22,O,2025-07-22 04:15:00,2025-07-22 13:30:00,2025-07-22 12:23:00,2025-07-22 12:25:00,17,,202509,202512,202603,202605,,
2025-07-23,O,2025-07-23 04:15:00,2025-07-23 13:30:00,2025-07-23 12:23:00,2025-07-23 12:25:00,16,,202509,202512,202603,202605,,
2025-07-24,O,2025-07-24 04:15:00,2025-07-24 13:30:00,2025-07-24 12:23:00,2025-07-24 12:25:00,15,,202509,202512,202603,202605,,
2025-07-25,O,2025-07-25 04:15:00,2025-07-25 13:30:00,2025-07-25 12:23:00,2025-07-25 12:25:00,14,,202509,202512,202603,202605,,
2025-07-28,O,2025-07-28 04:15:00,2025-07-28 13:30:00,2025-07-28 12:23:00,2025-07-28 12:25:00,13,,202509,202512,202603,202605,,
2025-07-29,O,2025-07-29 04:15:00,2025-07-29 13:30:00,2025-07-29 12:23:00,2025-07-29 12:25:00,12,,202509,202512,202603,202605,,
2025-07-30,O,2025-07-30 04:15:00,2025-07-30 13:30:00,2025-07-30 12:23:00,2025-07-30 12:25:00,11,,202509,202512,202603,202605,,
2025-07-31,O,2025-07-31 04:15:00,2025-07-31 13:30:00,2025-07-31 12:23:00,2025-07-31 12:25:00,10,,202509,202512,202603,202605,,
2025-08-01,O,2025-08-01 04:15:00,2025-08-01 13:30:00,2025-08-01 12:23:00,2025-08-01 12:25:00,9,,202509,202512,202603,202605,,
2025-08-04,O,2025-08-04 04:15:00,2025-08-04 13:30:00,2025-08-04 12:23:00,2025-08-04 12:25:00,8,,202509,202512,202603,202605,,
2025-08-05,O,2025-08-05 04:15:00,2025-08-05 13:30:00,2025-08-05 12:23:00,2025-08-05 12:25:00,7,,202509,202512,202603,202605,,
2025-08-06,O,2025-08-06 04:15:00,2025-08-06 13:30:00,2025-08-06 12:23:00,2025-08-06 12:25:00,6,,202509,202512,202603,202605,,
2025-08-07,O,2025-08-07 04:15:00,2025-08-07 13:30:00,2025-08-07 12:23:00,2025-08-07 12:25:00,5,,202509,202512,202603,202605,,
2025-08-08,O,2025-08-08 04:15:00,2025-08-08 13:30:00,2025-08-08 12:23:00,2025-08-08 12:25:00,4,,202509,202512,202603,202605,,
2025-08-11,O,2025-08-11 04:15:00,2025-08-11 13:30:00,2025-08-11 12:23:00,2025-08-11 12:25:00,3,,202509,202512,202603,202605,,
2025-08-12,O,2025-08-12 04:15:00,2025-08-12 13:30:00,2025-08-12 12:23:00,2025-08-12 12:25:00,2,,202509,202512,202603,202605,,
2025-08-13,O,2025-08-13 04:15:00,2025-08-13 13:30:00,2025-08-13 12:23:00,2025-08-13 12:25:00,1,,202509,202512,202603,202605,,
2025-08-14,O,2025-08-14 04:15:00,2025-08-14 13:30:00,2025-08-14 12:23:00,2025-08-14 12:25:00,0,,202509,202512,202603,202605,,
2025-08-15,O,2025-08-15 04:15:00,2025-08-15 13:30:00,2025-08-15 12:23:00,2025-08-15 12:25:00,62,202509,202512,202603,202605,,,
2025-08-18,O,2025-08-18 04:15:00,2025-08-18 13:30:00,2025-08-18 12:23:00,2025-08-18 12:25:00,61,202509,202512,202603,202605,,,
2025-08-19,O,2025-08-19 04:15:00,2025-08-19 13:30:00,2025-08-19 12:23:00,2025-08-19 12:25:00,60,202509,202512,202603,202605,,,
2025-08-20,O,2025-08-20 04:15:00,2025-08-20 13:30:00,2025-08-20 12:23:00,2025-08-20 12:25:00,59,202509,202512,202603,202605,,,
2025-08-21,O,2025-08-21 04:15:00,2025-08-21 13:30:00,2025-08-21 12:23:00,2025-08-21 12:25:00,58,202509,202512,202603,202605,,,
2025-08-22,O,2025-08-22 04:15:00,2025-08-22 13:30:00,2025-08-22 12:23:00,2025-08-22 12:25:00,57,202509,202512,202603,202605,,,
2025-08-25,O,2025-08-25 04:15:00,2025-08-25 13:30:00,2025-08-25 12:23:00,2025-08-25 12:25:00,56,202509,202512,202603,202605,,,
2025-08-26,O,2025-08-26 04:15:00,2025-08-26 13:30:00,2025-08-26 12:23:00,2025-08-26 12:25:00,55,202509,202512,202603,202605,,,
2025-08-27,O,2025-08-27 04:15:00,2025-08-27 13:30:00,2025-08-27 12:23:00,2025-08-27 12:25:00,54,202509,202512,202603,202605,,,
2025-08-28,O,2025-08-28 04:15:00,2025-08-28 13:30:00,2025-08-28 12:23:00,2025-08-28 12:25:00,53,202509,202512,202603,202605,,,
2025-08-29,O,2025-08-29 04:15:00,2025-08-29 13:30:00,2025-08-29 12:23:00,2025-08-29 12:25:00,52,202509,202512,202603,202605,,,
2025-09-01,X,,,,,,,,,,,,
2025-09-02,O,2025-09-02 04:15:00,2025-09-02 13:30:00,2025-09-02 12:23:00,2025-09-02 12:25:00,51,202509,202512,202603,202605,,,
2025-09-03,O,2025-09-03 04:15:00,2025-09-03 13:30:00,2025-09-03 12:23:00,2025-09-03 12:25:00,50,202509,202512,202603,202605,,,
2025-09-04,O,2025-09-04 04:15:00,2025-09-04 13:30:00,2025-09-04 12:23:00,2025-09-04 12:25:00,49,202509,202512,202603,202605,,,
2025-09-05,O,2025-09-05 04:15:00,2025-09-05 13:30:00,2025-09-05 12:23:00,2025-09-05 12:25:00,48,202509,202512,202603,202605,,,
2025-09-08,O,2025-09-08 04:15:00,2025-09-08 13:30:00,2025-09-08 12:23:00,2025-09-08 12:25:00,47,202509,202512,202603,202605,,,
2025-09-09,O,2025-09-09 04:15:00,2025-09-09 13:30:00,2025-09-09 12:23:00,2025-09-09 12:25:00,46,202509,202512,202603,202605,,,
2025-09-10,O,2025-09-10 04:15:00,2025-09-10 13:30:00,2025-09-10 12:23:00,2025-09-10 12:25:00,45,202509,202512,202603,202605,,,
2025-09-11,O,2025-09-11 04:15:00,2025-09-11 13:30:00,2025-09-11 12:23:00,2025-09-11 12:25:00,44,202509,202512,202603,202605,,,
2025-09-12,O,2025-09-12 04:15:00,2025-09-12 13:30:00,2025-09-12 12:23:00,2025-09-12 12:25:00,43,202509,202512,202603,202605,,,
2025-09-15,O,2025-09-15 04:15:00,2025-09-15 13:30:00,2025-09-15 12:23:00,2025-09-15 12:25:00,42,202509,202512,202603,202605,,,
2025-09-16,O,2025-09-16 04:15:00,2025-09-16 13:30:00,2025-09-16 12:23:00,2025-09-16 12:25:00,41,202509,202512,202603,202605,,,
2025-09-17,O,2025-09-17 04:15:00,2025-09-17 13:30:00,2025-09-17 12:23:00,2025-09-17 12:25:00,40,202509,202512,202603,202605,,,
2025-09-18,O,2025-09-18 04:15:00,2025-09-18 13:30:00,2025-09-18 12:23:00,2025-09-18 12:25:00,39,202509,202512,202603,202605,,,
2025-09-19,O,2025-09-19 04:15:00,2025-09-19 13:30:00,2025-09-19 12:23:00,2025-09-19 12:25:00,38,,202512,202603,202605,,,
2025-09-22,O,2025-09-22 04:15:00,2025-09-22 13:30:00,2025-09-22 12:23:00,2025-09-22 12:25:00,37,,202512,202603,202605,,,
2025-09-23,O,2025-09-23 04:15:00,2025-09-23 13:30:00,2025-09-23 12:23:00,2025-09-23 12:25:00,36,,202512,202603,202605,,,
2025-09-24,O,2025-09-24 04:15:00,2025-09-24 13:30:00,2025-09-24 12:23:00,2025-09-24 12:25:00,35,,202512,202603,202605,,,
2025-09-25,O,2025-09-25 04:15:00,2025-09-25 13:30:00,2025-09-25 12:23:00,2025-09-25 12:25:00,34,,202512,202603,202605,,,
2025-09-26,O,2025-09-26 04:15:00,2025-09-26 13:30:00,2025-09-26 12:23:00,2025-09-26 12:25:00,33,,202512,202603,202605,,,
2025-09-29,O,2025-09-29 04:15:00,2025-09-29 13:30:00,2025-09-29 12:23:00,2025-09-29 12:25:00,32,,202512,202603,202605,,,
2025-09-30,O,2025-09-30 04:15:00,2025-09-30 13:30:00,2025-09-30 12:23:00,2025-09-30 12:25:00,31,,202512,202603,202605,,,
2025-10-01,O,2025-10-01 04:15:00,2025-10-01 13:30:00,2025-10-01 12:23:00,2025-10-01 12:25:00,30,,202512,202603,202605,,,
2025-10-02,O,2025-10-02 04:15:00,2025-10-02 13:30:00,2025-10-02 12:23:00,2025-10-02 12:25:00,29,,202512,202603,202605,,,
2025-10-03,O,2025-10-03 04:15:00,2025-10-03 13:30:00,2025-10-03 12:23:00,2025-10-03 12:25:00,28,,202512,202603,202605,,,
2025-10-06,O,2025-10-06 04:15:00,2025-10-06 13:30:00,2025-10-06 12:23:00,2025-10-06 12:25:00,27,,202512,202603,202605,,,
2025-10-07,O,2025-10-07 04:15:00,2025-10-07 13:30:00,2025-10-07 12:23:00,2025-10-07 12:25:00,26,,202512,202603,202605,,,
2025-10-08,O,2025-10-08 04:15:00,2025-10-08 13:30:00,2025-10-08 12:23:00,2025-10-08 12:25:00,25,,202512,202603,202605,,,
2025-10-09,O,2025-10-09 04:15:00,2025-10-09 13:30:00,2025-10-09 12:23:00,2025-10-09 12:25:00,24,,202512,202603,202605,,,
2025-10-10,O,2025-10-10 04:15:00,2025-10-10 13:30:00,2025-10-10 12:23:00,2025-10-10 12:25:00,23,,202512,202603,202605,,,
2025-10-13,O,2025-10-13 04:15:00,2025-10-13 13:30:00,2025-10-13 12:23:00,2025-10-13 12:25:00,22,,202512,202603,202605,,,
2025-10-14,O,2025-10-14 04:15:00,2025-10-14 13:30:00,2025-10-14 12:23:00,2025-10-14 12:25:00,21,,202512,202603,202605,,,
2025-10-15,O,2025-10-15 04:15:00,2025-10-15 13:30:00,2025-10-15 12:23:00,2025-10-15 12:25:00,20,,202512,202603,202605,,,
2025-10-16,O,2025-10-16 04:15:00,2025-10-16 13:30:00,2025-10-16 12:23:00,2025-10-16 12:25:00,19,,202512,202603,202605,,,
2025-10-17,O,2025-10-17 04:15:00,2025-10-17 13:30:00,2025-10-17 12:23:00,2025-10-17 12:25:00,18,,202512,202603,202605,,,
2025-10-20,O,2025-10-20 04:15:00,2025-10-20 13:30:00,2025-10-20 12:23:00,2025-10-20 12:25:00,17,,202512,202603,202605,,,
2025-10-21,O,2025-10-21 04:15:00,2025-10-21 13:30:00,2025-10-21 12:23:00,2025-10-21 12:25:00,16,,202512,202603,202605,,,
2025-10-22,O,2025-10-22 04:15:00,2025-10-22 13:30:00,2025-10-22 12:23:00,2025-10-22 12:25:00,15,,202512,202603,202605,,,
2025-10-23,O,2025-10-23 04:15:00,2025-10-23 13:30:00,2025-10-23 12:23:00,2025-10-23 12:25:00,14,,202512,202603,202605,,,
2025-10-24,O,2025-10-24 04:15:00,2025-10-24 13:30:00,2025-10-24 12:23:00,2025-10-24 12:25:00,13,,202512,202603,202605,,,
2025-10-27,O,2025-10-27 04:15:00,2025-10-27 13:30:00,2025-10-27 13:23:00,2025-10-27 13:25:00,12,,202512,202603,202605,,,
2025-10-28,O,2025-10-28 04:15:00,2025-10-28 13:30:00,2025-10-28 13:23:00,2025-10-28 13:25:00,11,,202512,202603,202605,,,
2025-10-29,O,2025-10-29 04:15:00,2025-10-29 13:30:00,2025-10-29 13:23:00,2025-10-29 13:25:00,10,,202512,202603,202605,,,
2025-10-30,O,2025-10-30 04:15:00,2025-10-30 13:30:00,2025-10-30 13:23:00,2025-10-30 13:25:00,9,,202512,202603,202605,,,
2025-10-31,O,2025-10-31 04:15:00,2025-10-31 13:30:00,2025-10-31 13:23:00,2025-10-31 13:25:00,8,,202512,202603,202605,,,
2025-11-03,O,2025-11-03 04:15:00,2025-11-03 13:30:00,2025-11-03 12:23:00,2025-11-03 12:25:00,7,,202512,202603,202605,,,
2025-11-04,O,2025-11-04 04:15:00,2025-11-04 13:30:00,2025-11-04 12:23:00,2025-11-04 12:25:00,6,,202512,202603,202605,,,
2025-11-05,O,2025-11-05 04:15:00,2025-11-05 13:30:00,2025-11-05 12:23:00,2025-11-05 12:25:00,5,,202512,202603,202605,,,
2025-11-06,O,2025-11-06 04:15:00,2025-11-06 13:30:00,2025-11-06 12:23:00,2025-11-06 12:25:00,4,,202512,202603,202605,,,
