trade_date,AUD,BRL,CAD,CHF,CLP,CNH,CNY,COP,CZK,DKK,EUR,GBP,HKD,HUF,IDR,ILS,INR,ISK,JPY,KRW,MXN,MYR,NOK,NZD,PHP,PLN,RUB,SAR,SEK,SGD,THB,TRY,TWD,ZAR
2022-02-28,0.72625,0.1941,0.7881,1.0905,,0.1584,,0.00025409,0.044569,0.15088,1.1221,1.3416,0.12797,0.00302,,0.31141,,0.007915,0.008703,,0.04873,,0.1133,0.6766,0.019502,0.2385,0.00916,0.2665,0.105638,0.738,0.030586,0.07208,,0.064978
2022-03-01,0.72475,0.1941,0.7849,1.0883,,0.1583,,0.00025702,0.043784,0.14955,1.1124,1.33125,0.12792,0.00295,,0.309272,,0.007822,0.008707,,0.04846,,0.1123,0.6747,0.019521,0.2341,0.00907,0.2665,0.103668,0.7363,0.030554,0.07178,,0.06476
2022-03-02,0.72955,0.1958,0.7903,1.0857,,0.1581,,0.0002605,0.043541,0.14949,1.11205,1.3372,0.12799,0.00292,,0.309905,,0.007755,0.008652,,0.04847,,0.1129,0.67845,0.019444,0.2342,0.00983,0.2665,0.103389,0.7379,0.030762,0.0709,,0.065289
2022-03-03,0.73235,0.1989,0.7884,1.0881,,0.1582,,0.0002661,0.04289,0.14865,1.1058,1.33365,0.12796,0.0029,,0.307749,,0.007711,0.008663,,0.04842,,0.112,0.67975,0.01942,0.2301,0.00909,0.2665,0.102509,0.7368,0.030668,0.07081,,0.065767
2022-03-04,0.73695,0.1969,0.7848,1.0888,,0.1581,,0.00026147,0.042638,0.14672,1.0914,1.32225,0.12796,0.00282,,0.306448,,0.007583,0.008712,,0.04783,,0.1117,0.6865,0.019329,0.2234,0.00797,0.2665,0.101394,0.7348,0.030619,0.07034,,0.065184
2022-03-07,0.73275,0.1969,0.7811,1.0803,,0.1581,,0.00026236,0.042123,0.14585,1.0853,1.31065,0.1279,0.00275,,0.304581,,0.007433,0.008674,,0.04691,,0.1104,0.6827,0.019168,0.2181,0.00718,0.2665,0.099765,0.7341,0.030263,0.0695,,0.065071
2022-03-08,0.72725,0.1979,0.7757,1.0763,,0.1581,,0.0002649,0.04284,0.14651,1.09065,1.31065,0.12788,0.00281,,0.304433,,0.007484,0.008641,,0.04688,,0.1114,0.6813,0.019125,0.2238,0.00768,0.2666,0.10073,0.733,0.030104,0.06889,,0.065398
2022-03-09,0.73175,0.1995,0.7796,1.0795,,0.1582,,0.00026727,0.043808,0.14883,1.10775,1.3179,0.12789,0.00293,,0.306777,,0.007624,0.008632,,0.04789,,0.112,0.68375,0.019148,0.2315,0.00726,0.2666,0.103354,0.736,0.030304,0.06825,,0.06663
2022-03-10,0.7366,0.1993,0.7839,1.0751,,0.158,,0.00026195,0.043622,0.14765,1.0987,1.31,0.12783,0.00289,,0.306363,,0.007552,0.008614,,0.04774,,0.1117,0.68725,0.019172,0.2296,0.00746,0.2666,0.103366,0.7359,0.030198,0.06731,,0.066522
2022-03-11,0.72965,0.1978,0.7859,1.0696,,0.1572,,0.0002617,0.043407,0.14665,1.0909,1.3038,0.12773,0.00286,,0.306927,,0.007529,0.008523,,0.04774,,0.1112,0.68055,0.019126,0.228,0.00751,0.2666,0.10274,0.7337,0.030012,0.0678,,0.066452
2022-03-14,0.71965,0.1948,0.7798,1.0663,,0.1564,,0.00026318,0.044068,0.14727,1.0958,1.3018,0.12772,0.00293,,0.30422,,0.007553,0.008468,,0.04783,,0.1106,0.67535,0.019057,0.231,0.0082,0.2665,0.104024,0.7317,0.029897,0.06765,,0.06618
2022-03-15,0.71875,0.1938,0.7822,1.0615,,0.1565,,0.00026088,0.044046,0.14703,1.0938,1.30325,0.12774,0.00295,,0.305698,,0.007559,0.008451,,0.04799,,0.1109,0.6763,0.019083,0.2322,0.00955,0.2665,0.103887,0.7316,0.029811,0.06789,,0.066191
2022-03-16,0.7266,0.196,0.7862,1.0613,,0.1571,,0.00026075,0.044565,0.14785,1.1003,1.3118,0.12786,0.00297,,0.30672,,0.007721,0.008429,,0.04844,,0.112,0.6823,0.019112,0.2356,0.01019,0.2665,0.105642,0.7357,0.029923,0.06815,,0.066774
2022-03-17,0.73755,0.1986,0.791,1.0677,,0.1572,,0.0002616,0.044858,0.14912,1.11005,1.31555,0.12792,0.00299,,0.309502,,0.007757,0.008433,,0.04874,,0.1137,0.6885,0.019172,0.2368,0.00975,0.2666,0.106338,0.7388,0.030115,0.06798,,0.067147
2022-03-18,0.74065,0.1997,0.7935,1.0728,,0.1569,,0.00026194,0.044461,0.14847,1.10475,1.31835,0.12781,0.00295,,0.308233,,0.007754,0.008393,,0.04907,,0.1144,0.6904,0.019104,0.2345,0.00943,0.2666,0.106036,0.7378,0.03002,0.06753,,0.066977
2022-03-21,0.7393,0.2022,0.7941,1.0716,,0.1569,,0.00026364,0.044599,0.1481,1.10195,1.31645,0.12779,0.00295,,0.309933,,0.007721,0.008373,,0.04909,,0.1141,0.68785,0.019099,0.2346,0.00938,0.2666,0.105361,0.7364,0.029817,0.06744,,0.066822
2022-03-22,0.74565,0.2033,0.7948,1.072,,0.1568,,0.00026569,0.044637,0.14814,1.10225,1.32535,0.12777,0.00298,,0.310694,,0.007747,0.008283,,0.04931,,0.114,0.6956,0.019063,0.2356,0.00945,0.2666,0.105733,0.7371,0.029834,0.06747,,0.067443
2022-03-23,0.75055,0.2066,0.7959,1.0745,,0.1566,,0.00026455,0.044624,0.148,1.10095,1.3206,0.12782,0.00294,,0.310434,,0.007785,0.008257,,0.04955,,0.1151,0.6986,0.019087,0.2331,0.0104,0.2666,0.105957,0.7367,0.029738,0.06733,,0.067771
2022-03-24,0.75115,0.2071,0.797,1.0745,,0.1567,,0.00026385,0.044457,0.14785,1.09995,1.31825,0.12781,0.00293,,0.309828,,0.007734,0.00818,,0.04968,,0.1151,0.69555,0.019113,0.2309,0.00978,0.2666,0.10625,0.7366,0.029824,0.06745,,0.068739
2022-03-25,0.7522,0.2106,0.8018,1.0742,,0.1567,,0.00026366,0.044645,0.14769,1.09875,1.3188,0.12774,0.00294,,0.311391,,0.007705,0.008189,,0.05007,,0.1161,0.69655,0.019178,0.2337,0.00989,0.2666,0.106247,0.7365,0.02977,0.06739,,0.068691
2022-03-28,0.74985,0.2097,0.7985,1.0695,,0.1566,,0.00026412,0.044662,0.14771,1.0989,1.30955,0.12772,0.00293,,0.310434,,0.007706,0.008091,,0.04977,,0.1148,0.68975,0.019185,0.2339,0.01051,0.2666,0.105389,0.7348,0.0296,0.06745,,0.06815
2022-03-29,0.7511,0.21,0.8002,1.0741,,0.1569,,0.00026596,0.045315,0.1491,1.10895,1.3093,0.12775,0.00302,,0.313372,,0.007831,0.008136,,0.05017,,0.1153,0.6942,0.019201,0.2381,0.01162,0.2665,0.107252,0.7375,0.029865,0.06856,,0.068946
2022-03-30,0.75085,0.2096,0.8013,1.0837,,0.1573,,0.00026618,0.045677,0.15005,1.1161,1.31355,0.12776,0.00304,,0.314802,,0.007859,0.008211,,0.05027,,0.1167,0.69755,0.019221,0.2406,0.01187,0.2666,0.108171,0.7393,0.030008,0.06824,,0.069061
2022-03-31,0.74875,0.2102,0.8011,1.0841,,0.1574,,0.00026571,0.045339,0.14882,1.10695,1.31355,0.12765,0.00301,,0.31347,,0.007797,0.008226,,0.05033,,0.1137,0.69345,0.019321,0.2381,0.01229,0.2666,0.106479,0.7381,0.030068,0.06815,,0.068435
2022-04-01,0.74965,0.2144,0.7993,1.0804,,0.157,,0.00026606,0.045297,0.14844,1.10405,1.3107,0.12765,0.003,,0.312051,,0.007775,0.008157,,0.05033,,0.1142,0.6914,0.019352,0.238,0.01171,0.2666,0.106664,0.737,0.029893,0.06807,,0.06821
2022-04-04,0.75475,0.2168,0.8009,1.0796,,0.1569,,0.00026978,0.045072,0.14752,1.09715,1.3116,0.12764,0.00297,,0.311526,,0.007748,0.008143,,0.05049,,0.1147,0.6959,0.019463,0.2375,0.01187,0.2666,0.106115,0.7371,0.029871,0.06805,,0.068574
2022-04-05,0.7594,0.2149,0.8019,1.0762,,0.1568,,0.00026746,0.044765,0.14663,1.09055,1.3081,0.12762,0.0029,,0.310965,,0.007745,0.008091,,0.0501,,0.1143,0.69615,0.019527,0.2345,0.01193,0.2666,0.106101,0.7359,0.02981,0.06789,,0.068155
2022-04-06,0.75085,0.2125,0.7984,1.0718,,0.1572,,0.00026682,0.044511,0.14655,1.0899,1.3069,0.12758,0.00287,,0.308985,,0.007741,0.00808,,0.04959,,0.1137,0.69165,0.019444,0.2339,0.01213,0.2666,0.105505,0.7352,0.029789,0.06786,,0.068029
2022-04-07,0.74845,0.2107,0.7951,1.071,,0.1572,,0.00026553,0.044402,0.14631,1.08805,1.30735,0.12759,0.00288,,0.309387,,0.007739,0.008067,,0.0498,,0.1136,0.68955,0.019448,0.2346,0.01269,0.2666,0.105716,0.7348,0.029866,0.06785,,0.067902
2022-04-08,0.7459,0.2125,0.7955,1.0711,,0.157,,0.00026617,0.044545,0.14635,1.08835,1.3038,0.12756,0.00288,,0.309665,,0.007783,0.008041,,0.04992,,0.1151,0.68435,0.019386,0.2348,0.01238,0.2667,0.10592,0.7336,0.029799,0.06779,,0.068357
2022-04-11,0.7428,0.2135,0.7923,1.074,,0.1566,,0.00026733,0.044594,0.14642,1.089,1.3034,0.12758,0.00288,,0.3114,,0.0078,0.00797,,0.0502,,0.1134,0.6837,0.019222,0.2342,0.01183,0.2667,0.10543,0.7325,0.029727,0.06818,,0.068687
2022-04-12,0.74595,0.2139,0.7914,1.0728,,0.1568,,0.00026659,0.04426,0.14563,1.0829,1.3005,0.12759,0.00286,,0.311653,,0.007759,0.007982,,0.05044,,0.1139,0.68645,0.019188,0.2333,0.01171,0.2667,0.105037,0.7331,0.029808,0.06853,,0.068779
2022-04-13,0.74465,0.2136,0.7958,1.0706,,0.1568,,0.00026853,0.044557,0.14636,1.08855,1.3111,0.12758,0.00289,,0.311439,,0.007753,0.007962,,0.05057,,0.1142,0.67875,0.019212,0.2347,0.01217,0.2667,0.105442,0.7339,0.029826,0.06851,,0.068722
2022-04-14,0.74155,0.2129,0.7931,1.0607,,0.1565,,0.00026728,0.044304,0.14555,1.0827,1.3076,0.12751,0.00289,,0.310578,,0.007711,0.007937,,0.04998,,0.1139,0.67895,0.019163,0.2335,0.01223,0.2667,0.105034,0.7372,0.029687,0.06841,,0.068199
2022-04-15,0.74155,0.2129,0.7931,1.0607,,0.1565,,0.00026728,0.044304,0.14555,1.0827,1.3076,0.12751,0.00289,,0.310578,,0.007711,0.007937,,0.04998,,0.1139,0.67895,0.019163,0.2335,0.01223,0.2667,0.105034,0.7372,0.029687,0.06841,,0.068199
2022-04-18,0.735,0.2149,0.7926,1.0589,,0.1568,,0.00026783,0.044124,0.14497,1.0784,1.30095,0.12751,0.00289,,0.308699,,0.00768,0.007876,,0.0503,,0.1129,0.67255,0.019137,0.2334,0.01212,0.2667,0.104204,0.7343,0.029662,0.06826,,0.068031
2022-04-19,0.73745,0.2139,0.7921,1.0511,,0.1557,,0.00026656,0.044168,0.14505,1.0791,1.3,0.12751,0.0029,,0.308794,,0.007741,0.007766,,0.04982,,0.1132,0.6729,0.019062,0.2323,0.01237,0.2667,0.104742,0.7312,0.029586,0.06823,,0.066685
2022-04-20,0.74395,0.2164,0.7996,1.0538,,0.1551,,0.000266,0.044462,0.14572,1.08415,1.3055,0.12748,0.00292,,0.310472,,0.0078,0.007825,,0.04995,,0.1134,0.6797,0.019054,0.2336,0.012,0.2666,0.105773,0.7334,0.0296,0.06815,,0.066477
2022-04-21,0.73705,0.2163,0.795,1.0493,,0.1543,,0.0002653,0.044479,0.14569,1.08405,1.3031,0.12747,0.00293,,0.308204,,0.007798,0.007797,,0.04949,,0.1126,0.6733,0.019096,0.2335,0.01242,0.2666,0.105145,0.7331,0.0295,0.068,,0.064858
2022-04-22,0.72365,0.2069,0.7861,1.0452,,0.1532,,0.0002597,0.044292,0.14499,1.07875,1.28255,0.12745,0.0029,,0.305465,,0.007749,0.007777,,0.0494,,0.1116,0.66285,0.019112,0.2318,0.01295,0.2666,0.104663,0.7289,0.029422,0.06783,,0.063985
2022-04-25,0.71685,0.2053,0.7856,1.0427,,0.1522,,0.00025422,0.043962,0.144,1.07115,1.27355,0.12742,0.00288,,0.304525,,0.007729,0.007812,,0.04952,,0.1096,0.66145,0.019077,0.2307,0.01337,0.2666,0.102798,0.7276,0.029301,0.06767,,0.063744
2022-04-26,0.71465,0.2008,0.7813,1.0392,,0.1517,,0.00025397,0.043374,0.14306,1.06445,1.2587,0.12745,0.00282,,0.303859,,0.007692,0.007838,,0.04911,,0.1083,0.65805,0.019133,0.2255,0.01336,0.2666,0.101815,0.7258,0.029144,0.06756,,0.063236
2022-04-27,0.71215,0.2018,0.7794,1.0325,,0.1518,,0.0002525,0.043069,0.14193,1.05625,1.2543,0.12744,0.00279,,0.302206,,0.007643,0.007793,,0.04901,,0.1072,0.6542,0.019184,0.2243,0.01383,0.2666,0.101704,0.7244,0.029093,0.06751,,0.062761
2022-04-28,0.70965,0.2015,0.781,1.029,,0.1501,,0.00025132,0.042776,0.14116,1.05055,1.24615,0.12745,0.00278,,0.301296,,0.007623,0.007637,,0.04885,,0.1064,0.64875,0.019139,0.224,0.01355,0.2666,0.10157,0.721,0.029011,0.06771,,0.062434
2022-04-29,0.7083,0.2024,0.7793,1.03,,0.1506,,0.00025238,0.042949,0.14211,1.05705,1.2599,0.12745,0.0028,,0.299554,,0.00767,0.007728,,0.04915,,0.107,0.6468,0.019161,0.2262,0.01364,0.2666,0.102192,0.724,0.029209,0.06736,,0.063505
2022-05-02,0.70385,0.1968,0.775,1.022,,0.1497,,0.00024949,0.042474,0.14107,1.0494,1.24755,0.12742,0.00274,,0.296886,,0.007661,0.007684,,0.04881,,0.1055,0.6417,0.019092,0.2234,0.01406,0.2666,0.10067,0.7207,0.029,0.06713,,0.062058
2022-05-03,0.70955,0.2015,0.7786,1.0219,,0.1505,,0.00024835,0.042689,0.14147,1.05245,1.249,0.12743,0.00276,,0.298454,,0.007638,0.007682,,0.04934,,0.1064,0.64355,0.019032,0.2243,0.0146,0.2666,0.101334,0.7224,0.029093,0.06749,,0.063469
2022-05-04,0.7235,0.2037,0.7846,1.0263,,0.1512,,0.00024606,0.043149,0.14268,1.0617,1.2578,0.12742,0.00281,,0.297522,,0.007704,0.007766,,0.04983,,0.1076,0.6519,0.019049,0.2278,0.01512,0.2666,0.102472,0.7276,0.02922,0.06784,,0.064582
2022-05-05,0.70935,0.1989,0.7779,1.0123,,0.1495,,0.00024475,0.042802,0.14138,1.05175,1.235,0.1274,0.00276,,0.29268,,0.007621,0.00767,,0.04926,,0.1052,0.64095,0.019083,0.2241,0.01527,0.2666,0.100398,0.7214,0.029067,0.06726,,0.062319
2022-05-06,0.70765,0.1969,0.775,1.0121,,0.149,,0.00024695,0.04214,0.1418,1.05485,1.23335,0.12739,0.00276,,0.294023,,0.007595,0.007659,,0.04968,,0.1054,0.64105,0.019049,0.2237,0.01451,0.2666,0.100564,0.7215,0.029127,0.06686,,0.062396
2022-05-09,0.69605,0.1944,0.7701,1.007,,0.148,,0.00024452,0.042209,0.14203,1.0565,1.2344,0.12739,0.00277,,0.291028,,0.007585,0.007674,,0.04916,,0.1035,0.6334,0.018986,0.225,0.01433,0.2666,0.099198,0.7192,0.02892,0.06627,,0.061698
2022-05-10,0.69405,0.1952,0.7678,1.0046,,0.1481,,0.00024523,0.042124,0.14157,1.05305,1.23135,0.12739,0.00277,,0.289603,,0.00756,0.007668,,0.04912,,0.1028,0.62935,0.01909,0.225,0.01432,0.2666,0.099356,0.7189,0.028893,0.06558,,0.061999
2022-05-11,0.69475,0.1951,0.7704,1.0073,,0.1481,,0.00024485,0.041435,0.14155,1.0529,1.22685,0.12739,0.00277,,0.290622,,0.007558,0.007704,,0.0493,,0.1027,0.6302,0.019128,0.225,0.01475,0.2666,0.099469,0.7204,0.028871,0.06527,,0.062254
2022-05-12,0.68305,0.1941,0.7649,0.9955,,0.1464,,0.00024318,0.041524,0.13935,1.03685,1.21745,0.12739,0.0027,,0.289872,,0.007422,0.007806,,0.0492,,0.101,0.62185,0.019058,0.2223,0.01539,0.2666,0.098355,0.7151,0.028774,0.06495,,0.061914
2022-05-13,0.69225,0.1981,0.7733,0.9972,,0.1471,,0.0002433,0.042023,0.13982,1.04045,1.22415,0.12739,0.0027,,0.294118,,0.007469,0.007731,,0.04978,,0.1021,0.62625,0.019064,0.2218,0.01547,0.2666,0.099238,0.718,0.028786,0.06461,,0.061794
2022-05-16,0.69785,0.1984,0.7788,0.9989,,0.1471,,0.00024629,0.042203,0.14027,1.04385,1.23185,0.12739,0.00268,,0.29509,,0.007557,0.007746,,0.04989,,0.1024,0.6316,0.019049,0.2239,0.01552,0.2666,0.099504,0.7186,0.028799,0.06436,,0.06191
2022-05-17,0.70145,0.2024,0.7795,1.0062,,0.1483,,0.00024805,0.042652,0.14169,1.0545,1.2481,0.1274,0.00273,,0.298579,,0.007613,0.007728,,0.05009,,0.1033,0.6352,0.019071,0.2266,0.01526,0.2666,0.100713,0.7221,0.028949,0.06296,,0.062676
2022-05-18,0.69655,0.2004,0.7766,1.0129,,0.1475,,0.00024573,0.042461,0.14078,1.0476,1.2348,0.12741,0.00273,,0.29489,,0.00752,0.007805,,0.04988,,0.1015,0.63055,0.019064,0.2254,0.01536,0.2666,0.09951,0.7191,0.028858,0.0627,,0.062262
2022-05-19,0.70615,0.2043,0.7813,1.0304,,0.1487,,0.0002468,0.042931,0.14241,1.0599,1.2499,0.12744,0.00276,,0.297274,,0.007598,0.00783,,0.05023,,0.1035,0.63985,0.019062,0.2279,0.016,0.2666,0.101006,0.7247,0.029036,0.063,,0.063174
2022-05-20,0.70205,0.2055,0.7783,1.0247,,0.149,,0.0002515,0.042793,0.14173,1.0546,1.247,0.12742,0.00275,,0.296367,,0.007603,0.007824,,0.05027,,0.1024,0.63795,0.01915,0.2279,0.01631,0.2666,0.100301,0.7238,0.029033,0.06281,,0.062942
2022-05-23,0.7108,0.208,0.7824,1.0357,,0.1502,,0.00025181,0.043398,0.14371,1.0693,1.25785,0.12739,0.0028,,0.299581,,0.007676,0.00782,,0.05027,,0.1043,0.6464,0.019135,0.2321,0.01707,0.2666,0.101923,0.7281,0.029291,0.06279,,0.063447
2022-05-24,0.70835,0.2074,0.7791,1.0407,,0.1501,,0.00025157,0.043528,0.14416,1.07245,1.25125,0.1274,0.0028,,0.298249,,0.007721,0.007886,,0.05031,,0.1044,0.64445,0.019112,0.2333,0.01759,0.2666,0.102299,0.7285,0.029308,0.06198,,0.063695
2022-05-25,0.70915,0.2078,0.7807,1.0399,,0.1491,,0.00025365,0.043325,0.14368,1.06875,1.25865,0.12739,0.00272,,0.299007,,0.007738,0.007854,,0.0505,,0.1044,0.6479,0.0191,0.2321,0.01663,0.2666,0.101519,0.7275,0.029144,0.06126,,0.063671
2022-05-26,0.70915,0.2104,0.7829,1.0424,,0.1477,,0.00025488,0.043389,0.14409,1.07205,1.25955,0.12739,0.00272,,0.298846,,0.007762,0.007863,,0.05057,,0.1047,0.64715,0.019079,0.233,0.0157,0.2666,0.101363,0.7282,0.029195,0.06113,,0.063593
2022-05-27,0.71545,0.2111,0.7859,1.0442,,0.1488,,0.00025441,0.043452,0.14426,1.07305,1.2625,0.1274,0.00272,,0.29777,,0.007791,0.007868,,0.051,,0.1056,0.65325,0.019113,0.2348,0.01484,0.2666,0.101728,0.7307,0.029319,0.06165,,0.064015
2022-05-30,0.71995,0.2105,0.79,1.0442,,0.1499,,0.00026247,0.04361,0.14493,1.0782,1.26575,0.12741,0.00273,,0.299608,,0.007888,0.007842,,0.05117,,0.1065,0.6557,0.019112,0.2351,0.01562,0.2666,0.102611,0.732,0.029341,0.06102,,0.064602
2022-05-31,0.71755,0.2104,0.7909,1.043,,0.1497,,0.00026509,0.043441,0.1443,1.0735,1.26055,0.12746,0.0027,,0.301359,,0.007876,0.007773,,0.05079,,0.1066,0.6513,0.01909,0.2341,0.01599,0.2666,0.102326,0.7298,0.029158,0.06095,,0.063973
2022-06-01,0.7188,0.2087,0.7917,1.0389,,0.1494,,0.00026283,0.043078,0.14322,1.06545,1.24935,0.12743,0.00269,,0.298597,,0.007782,0.007685,,0.05082,,0.1057,0.64905,0.019055,0.2322,0.01587,0.2666,0.101636,0.7276,0.029118,0.061,,0.064326
2022-06-02,0.72555,0.2089,0.7951,1.0437,,0.1502,,0.00026497,0.043544,0.14441,1.07415,1.25685,0.12747,0.00272,,0.300879,,0.007834,0.007701,,0.05113,,0.1066,0.65555,0.018945,0.2348,0.01568,0.2666,0.103025,0.7293,0.029188,0.06072,,0.064649
2022-06-03,0.7213,0.2091,0.7946,1.0389,,0.1503,,0.00026469,0.043449,0.14413,1.0721,1.25005,0.12748,0.00274,,0.29967,,0.007752,0.007643,,0.0511,,0.1059,0.65115,0.018919,0.2336,0.0158,0.2666,0.102368,0.7268,0.029088,0.06082,,0.064352
2022-06-06,0.71915,0.2084,0.7953,1.0297,,0.1502,,0.0002634,0.043222,0.1437,1.06905,1.2535,0.12748,0.00276,,0.300508,,0.007731,0.007577,,0.05099,,0.106,0.6488,0.018911,0.233,0.01632,0.2666,0.102052,0.7264,0.029056,0.06033,,0.064744
2022-06-07,0.72315,0.2054,0.7982,1.0285,,0.1499,,0.00026408,0.043253,0.14394,1.07065,1.25865,0.12745,0.00276,,0.299213,,0.007708,0.007544,,0.05108,,0.1058,0.64905,0.018881,0.2338,0.01609,0.2666,0.102206,0.7279,0.029048,0.05968,,0.065072
2022-06-08,0.71925,0.2046,0.7962,1.0228,,0.1494,,0.00026294,0.043394,0.14405,1.0716,1.254,0.12742,0.00271,,0.299608,,0.007715,0.007454,,0.05109,,0.1055,0.64475,0.018895,0.2337,0.01659,0.2666,0.101827,0.7267,0.028955,0.05841,,0.065448
2022-06-09,0.71065,0.2041,0.7884,1.0206,,0.1493,,0.00026025,0.043043,0.14287,1.06285,1.2509,0.1274,0.00269,,0.297451,,0.007721,0.007447,,0.05088,,0.1044,0.63925,0.018884,0.231,0.01746,0.2665,0.100892,0.7236,0.028933,0.05904,,0.064585
2022-06-10,0.70545,0.2008,0.7838,1.0122,,0.1486,,0.00025408,0.042592,0.14145,1.05215,1.23165,0.12739,0.00265,,0.294681,,0.007586,0.007444,,0.05006,,0.1032,0.6362,0.018876,0.2279,0.01722,0.2665,0.099763,0.7209,0.028772,0.05834,,0.063076
2022-06-13,0.69305,0.1957,0.7767,1.0027,,0.1476,,0.00025141,0.042139,0.14013,1.0425,1.2141,0.12739,0.0026,,0.288817,,0.007528,0.007448,,0.04888,,0.101,0.62615,0.018765,0.2241,0.01756,0.2665,0.098168,0.7174,0.028635,0.058,,0.062101
2022-06-14,0.68625,0.1945,0.7714,0.9974,,0.1481,,0.00025199,0.042071,0.13998,1.04125,1.1973,0.12739,0.00259,,0.2885,,0.007561,0.007398,,0.04845,,0.0996,0.6206,0.018783,0.2234,0.01716,0.2665,0.097903,0.7173,0.02854,0.05788,,0.062256
2022-06-15,0.6976,0.1973,0.7726,1.0009,,0.1492,,0.0002567,0.042128,0.14007,1.042,1.2121,0.12739,0.00262,,0.290723,,0.007568,0.007453,,0.04889,,0.1001,0.6266,0.018709,0.223,0.01741,0.2665,0.097734,0.7194,0.028694,0.0579,,0.063045
2022-06-16,0.70595,0.1976,0.7734,1.0373,,0.1496,,0.00025635,0.042747,0.14218,1.05755,1.2355,0.1274,0.00265,,0.289595,,0.007679,0.007575,,0.04896,,0.1006,0.63795,0.018701,0.2237,0.01728,0.2665,0.098711,0.7229,0.028558,0.05782,,0.062499
2022-06-17,0.6934,0.1947,0.7677,1.0305,,0.149,,0.00025642,0.042418,0.14105,1.04915,1.22095,0.12739,0.00263,,0.289369,,0.00762,0.007408,,0.04911,,0.1002,0.6308,0.018606,0.2243,0.01748,0.2665,0.098105,0.7202,0.028358,0.05769,,0.062436
2022-06-20,0.69495,0.1931,0.7696,1.032,,0.1495,,0.00024617,0.042524,0.14115,1.05,1.22385,0.12739,0.00264,,0.290133,,0.007625,0.0074,,0.04932,,0.1009,0.6328,0.018491,0.2258,0.01802,0.2665,0.098701,0.7201,0.028293,0.05773,,0.062308
2022-06-21,0.69745,0.1942,0.7738,1.0346,,0.1495,,0.0002488,0.042643,0.14157,1.053,1.22745,0.12739,0.00267,,0.289402,,0.007593,0.007324,,0.04964,,0.1015,0.6336,0.018429,0.227,0.01855,0.2665,0.098985,0.7218,0.028308,0.05766,,0.06287
2022-06-22,0.69305,0.1937,0.7733,1.0399,,0.1491,,0.00024875,0.042718,0.14206,1.05665,1.22635,0.12739,0.00267,,0.290554,,0.007608,0.007338,,0.04995,,0.101,0.6283,0.01835,0.2249,0.01853,0.2665,0.099156,0.7209,0.028295,0.05764,,0.062836
2022-06-23,0.68905,0.1911,0.769,1.0403,,0.1493,,0.00024376,0.042499,0.14141,1.0519,1.22505,0.1274,0.00263,,0.289067,,0.007528,0.007409,,0.04999,,0.1002,0.6275,0.018302,0.2233,0.01828,0.2665,0.098134,0.7195,0.028153,0.05763,,0.062534
2022-06-24,0.6938,0.19,0.7738,1.0431,,0.1497,,0.00024169,0.042649,0.14177,1.05485,1.22685,0.1274,0.00263,,0.293729,,0.007549,0.007395,,0.05032,,0.1013,0.6318,0.018195,0.2249,0.01852,0.2664,0.098737,0.7212,0.02819,0.05946,,0.063182
2022-06-27,0.6922,0.1914,0.7765,1.0457,,0.1494,,0.00024197,0.042799,0.14225,1.0584,1.2276,0.12746,0.00263,,0.292312,,0.007577,0.007384,,0.0502,,0.102,0.62955,0.018242,0.2259,0.01789,0.2664,0.099147,0.7217,0.028277,0.06042,,0.06308
2022-06-28,0.69125,0.1897,0.7771,1.0447,,0.1491,,0.00024396,0.042545,0.14145,1.05225,1.21825,0.12743,0.00265,,0.290715,,0.007522,0.007338,,0.04965,,0.1016,0.6242,0.018266,0.2239,0.01856,0.2664,0.098485,0.7205,0.028427,0.05999,,0.062137
2022-06-29,0.6876,0.1924,0.7756,1.0471,,0.1492,,0.00024294,0.042212,0.14037,1.04425,1.212,0.12745,0.00265,,0.289159,,0.007486,0.007324,,0.04973,,0.1012,0.6215,0.018158,0.2236,0.01895,0.2665,0.097685,0.7177,0.028378,0.06013,,0.061628
2022-06-30,0.69065,0.1913,0.777,1.0484,,0.1494,,0.00024078,0.042357,0.14091,1.04805,1.2182,0.12743,0.00264,,0.286426,,0.007556,0.007376,,0.04967,,0.1015,0.6247,0.018187,0.223,0.01828,0.2665,0.097768,0.7198,0.028325,0.05989,,0.061408
2022-07-01,0.68165,0.1884,0.7759,1.0417,,0.1493,,0.00023812,0.042121,0.14012,1.0424,1.2095,0.12744,0.00261,,0.28418,,0.007482,0.007393,,0.04941,,0.1007,0.6212,0.018154,0.2224,0.01782,0.2665,0.097031,0.7165,0.02808,0.05965,,0.061306
2022-07-04,0.68625,0.1879,0.7779,1.0404,,0.1493,,0.00023877,0.04213,0.14011,1.04245,1.2106,0.12746,0.00259,,0.28529,,0.007473,0.007369,,0.04926,,0.1015,0.6206,0.018155,0.2211,0.01794,0.2665,0.09663,0.7163,0.028003,0.05949,,0.061158
2022-07-05,0.679,0.1852,0.7665,1.0326,,0.149,,0.00023433,0.041447,0.13793,1.02615,1.19485,0.12744,0.00252,,0.284819,,0.007409,0.007371,,0.04858,,0.0993,0.6164,0.0181,0.2157,0.01561,0.2663,0.095147,0.7111,0.027796,0.05894,,0.060438
