trade_date,AUD,BRL,CAD,CHF,CLP,CNH,CNY,COP,CZK,DKK,EUR,GBP,HKD,HUF,IDR,ILS,INR,ISK,JPY,KRW,MXN,MYR,NOK,NZD,PHP,PLN,RUB,SAR,SEK,SGD,THB,TRY,TWD,ZAR
2007-01-18,0.7895,0.4683,0.8516,0.8021,0.0018453,,0.12869,0.00044903,0.04669,0.1739,1.2963,1.9743,0.12803,0.00515,0.00010989,0.236855,0.022566,0.014326,0.008249,0.0010676,0.09156,0.2856,0.1547,0.6953,0.020492,0.3363,0.03771,0.2666,0.142026,0.6506,0.02849,0.70403,0.030502,0.139573
2007-01-19,0.7899,0.4696,0.853,0.8008,0.0018494,,0.12861,0.00044829,0.046636,0.1738,1.2957,1.9738,0.12808,0.00514,0.000110144,0.236939,0.022589,0.014392,0.008248,0.001068,0.09173,0.2859,0.1551,0.6956,0.020492,0.3362,0.03769,0.2666,0.142302,0.6502,0.028397,0.70684,0.030483,0.139597
2007-01-22,0.7875,0.4683,0.8458,0.8006,0.0018493,,0.1286,0.00044424,0.046432,0.1737,1.2951,1.9762,0.12816,0.00512,0.000110078,0.236967,0.022631,0.014434,0.00822,0.0010627,0.09147,0.2854,0.1546,0.6993,0.020387,0.3356,0.03767,0.2666,0.141919,0.65,0.028397,0.70679,0.03034,0.139939
2007-01-23,0.7929,0.4692,0.8471,0.8048,0.0018514,,0.12855,0.00044445,0.046366,0.1748,1.3026,1.9813,0.12821,0.00512,0.00011009,0.236631,0.022609,0.014561,0.008221,0.0010636,0.09135,0.2858,0.1564,0.7016,0.02045,0.3356,0.03776,0.2666,0.143429,0.6516,0.028551,0.70822,0.030349,0.140697
2007-01-24,0.7813,0.47,0.8482,0.8014,0.001854,,0.12866,0.0004445,0.046238,0.174,1.297,1.9696,0.12814,0.00511,0.000110011,0.236267,0.022591,0.014544,0.008252,0.0010687,0.09144,0.2858,0.1575,0.701,0.020483,0.3343,0.03771,0.2666,0.142689,0.6509,0.028433,0.70697,0.03046,0.140047
2007-01-25,0.7732,0.4688,0.8452,0.8008,0.0018516,,0.12869,0.00044346,0.045825,0.1735,1.2931,1.9641,0.12809,0.00503,0.00010983,0.236183,0.022601,0.014328,0.008247,0.0010672,0.09061,0.2859,0.1576,0.6966,0.0204,0.3274,0.03766,0.2666,0.142463,0.6503,0.029317,0.69699,0.030428,0.137458
2007-01-26,0.7735,0.4676,0.8476,0.7977,0.001841,,0.1286,0.00044375,0.045906,0.1733,1.2916,1.9593,0.12804,0.00504,0.000109649,0.235585,0.022553,0.014401,0.008228,0.0010631,0.09041,0.2857,0.1578,0.6966,0.02045,0.3291,0.03762,0.2666,0.141998,0.6499,0.029985,0.69857,0.030365,0.137696
2007-01-29,0.7724,0.4684,0.8452,0.7979,0.0018362,,0.12862,0.00044148,0.045901,0.1738,1.2957,1.961,0.128,0.00504,0.000109679,0.235128,0.022614,0.014526,0.008214,0.0010621,0.09017,0.2857,0.1586,0.6965,0.020358,0.3295,0.03768,0.2666,0.143225,0.6497,0.027949,0.69881,0.030301,0.136561
2007-01-30,0.7725,0.4695,0.8481,0.7991,0.0018399,,0.12861,0.00044265,0.045891,0.174,1.297,1.9628,0.12806,0.00503,0.00010992,0.234275,0.022591,0.014626,0.008222,0.0010594,0.09067,0.2857,0.1591,0.6882,0.020408,0.33,0.03768,0.2666,0.143371,0.6505,0.028977,0.70311,0.030319,0.136813
2007-01-31,0.7769,0.4712,0.8497,0.8038,0.0018354,,0.12864,0.00044356,0.046365,0.1748,1.3032,1.9655,0.12807,0.0051,0.000110011,0.23517,0.022645,0.014632,0.008285,0.0010625,0.09071,0.2856,0.1602,0.6912,0.02045,0.3338,0.03778,0.2666,0.14391,0.6509,0.028777,0.70983,0.03035,0.138466
2007-02-01,0.7741,0.476,0.8485,0.8042,0.0018355,,0.12888,0.00044573,0.046289,0.1747,1.3022,1.9668,0.12812,0.00511,0.000110108,0.235655,0.022663,0.014594,0.008277,0.001067,0.09115,0.2859,0.1602,0.6823,0.020519,0.3339,0.03775,0.2666,0.143746,0.6516,0.02849,0.71175,0.030424,0.139584
2007-02-02,0.775,0.4752,0.8444,0.8013,0.0018258,,0.12891,0.00044645,0.045931,0.1739,1.2961,1.966,0.12807,0.00508,0.000110163,0.235558,0.022665,0.014577,0.008255,0.0010664,0.09121,0.2856,0.1596,0.6814,0.020534,0.3316,0.03772,0.2666,0.142881,0.6518,0.028629,0.71203,0.030394,0.13913
2007-02-05,0.7755,0.4774,0.8456,0.8009,0.0018262,,0.12882,0.00044864,0.046041,0.1735,1.2929,1.9603,0.12806,0.0051,0.000110278,0.235045,0.022667,0.014605,0.00831,0.0010687,0.09155,0.2856,0.1592,0.6842,0.020547,0.3354,0.03767,0.2666,0.14163,0.6519,0.028819,0.71378,0.030385,0.138507
2007-02-06,0.7775,0.4802,0.8461,0.8065,0.0018235,,0.12892,0.00044815,0.046112,0.1742,1.2985,1.9711,0.12806,0.00512,0.000110448,0.236114,0.022669,0.014678,0.008326,0.0010718,0.09156,0.286,0.1601,0.6808,0.020627,0.3354,0.03772,0.2666,0.142335,0.6525,0.02924,0.71327,0.030344,0.139548
2007-02-07,0.7788,0.4771,0.8442,0.8055,0.0018187,,0.12908,0.00044711,0.046194,0.1746,1.3012,1.9707,0.12799,0.00513,0.000110607,0.235738,0.02267,0.014722,0.008286,0.0010704,0.09128,0.2862,0.1604,0.6872,0.020691,0.3359,0.03776,0.2666,0.142794,0.6526,0.029129,0.70985,0.030287,0.139499
2007-02-08,0.7815,0.4764,0.8455,0.8027,0.001828,,0.12907,0.00044645,0.046135,0.175,1.3042,1.9589,0.12794,0.00515,0.000110485,0.236502,0.02266,0.014726,0.008262,0.0010695,0.09132,0.286,0.1609,0.6847,0.020665,0.3359,0.038,0.2666,0.143552,0.6524,0.029172,0.71251,0.030264,0.140007
2007-02-09,0.7764,0.4745,0.8528,0.8016,0.0018356,,0.12904,0.00044888,0.04603,0.1745,1.3008,1.9491,0.128,0.00512,0.000110473,0.236513,0.022664,0.014739,0.008216,0.0010701,0.09095,0.2861,0.16,0.6835,0.020695,0.3341,0.03793,0.2666,0.14292,0.6521,0.029735,0.70972,0.030335,0.139102
2007-02-12,0.7716,0.4731,0.8507,0.7977,0.0018314,,0.12887,0.00044923,0.04583,0.174,1.2966,1.9472,0.12797,0.00508,0.000110577,0.235808,0.022648,0.014663,0.008201,0.0010668,0.09072,0.2861,0.1599,0.6829,0.020691,0.3306,0.03789,0.2666,0.141891,0.6492,0.029631,0.70691,0.030287,0.137033
2007-02-13,0.7797,0.4743,0.8571,0.802,0.0018426,,0.12876,0.00045011,0.046313,0.1749,1.3039,1.9469,0.12796,0.00514,0.000110229,0.2361,0.02263,0.014715,0.008253,0.0010646,0.09126,0.2858,0.1609,0.6903,0.020636,0.3336,0.03795,0.2666,0.142424,0.6486,0.029878,0.71406,0.030228,0.138036
2007-02-14,0.7838,0.4784,0.8576,0.8066,0.0018525,,0.12889,0.0004507,0.046458,0.1762,1.3131,1.9628,0.12798,0.00521,0.000110278,0.236827,0.022655,0.014832,0.008278,0.0010672,0.09159,0.2859,0.1624,0.694,0.020674,0.3364,0.03809,0.2666,0.143675,0.6506,0.029949,0.71943,0.030326,0.138986
2007-02-15,0.7844,0.4778,0.86,0.81,0.001852,,0.1289,0.00044959,0.04647,0.1763,1.3141,1.9511,0.12806,0.0052,0.000110583,0.237051,0.022674,0.014828,0.008384,0.0010692,0.09117,0.2862,0.1636,0.6938,0.020747,0.3359,0.03814,0.2666,0.142194,0.6519,0.029895,0.71795,0.030418,0.139082
2007-02-16,0.7871,0.4781,0.8597,0.8096,0.0018501,,0.12914,0.00045029,0.046499,0.1762,1.3138,1.9496,0.12799,0.00522,0.000110485,0.238081,0.022665,0.01494,0.008373,0.0010678,0.09093,0.2862,0.1634,0.6975,0.020777,0.337,0.03812,0.2666,0.142126,0.6531,0.029967,0.7207,0.030328,0.139704
2007-02-19,0.7865,0.4781,0.8589,0.8113,0.0018563,,0.12913,0.00044994,0.046814,0.1765,1.3156,1.9514,0.12799,0.00523,0.000110163,0.239335,0.022654,0.015077,0.008364,0.0010679,0.09117,0.2865,0.1635,0.7015,0.020799,0.3373,0.03815,0.2666,0.142496,0.6524,0.029638,0.72385,0.030312,0.140568
2007-02-20,0.7864,0.4781,0.8547,0.8087,0.0018546,,0.12911,0.00044964,0.046598,0.1762,1.3138,1.9553,0.12798,0.00522,0.000110345,0.23892,0.02263,0.015026,0.008332,0.0010658,0.09097,0.2864,0.163,0.7015,0.020812,0.3375,0.03815,0.2666,0.141987,0.6521,0.030003,0.72349,0.030312,0.140302
2007-02-21,0.7918,0.4814,0.8622,0.8078,0.0018561,,0.12912,0.00045076,0.046475,0.1762,1.3139,1.954,0.12797,0.00522,0.000110308,0.239046,0.022624,0.014994,0.008269,0.0010657,0.091,0.2865,0.163,0.7061,0.020743,0.3386,0.03813,0.2666,0.141313,0.6519,0.029412,0.72356,0.030312,0.141343
2007-02-22,0.7891,0.4802,0.8605,0.8077,0.0018648,,0.12912,0.00045162,0.046442,0.1761,1.3126,1.9564,0.128,0.00521,0.000110126,0.238886,0.022603,0.015058,0.008225,0.0010652,0.09091,0.286,0.1628,0.7047,0.020708,0.3379,0.03814,0.2666,0.141195,0.6519,0.029516,0.72294,0.030312,0.141423
2007-02-23,0.7917,0.4785,0.8623,0.8113,0.001866,,0.12913,0.00045081,0.046482,0.1766,1.3166,1.9634,0.12803,0.00521,0.000110144,0.238635,0.022643,0.01506,0.008259,0.0010655,0.0906,0.2861,0.1633,0.7066,0.020764,0.3393,0.03821,0.2666,0.14153,0.6534,0.029763,0.72301,0.030211,0.141573
2007-02-26,0.7935,0.4801,0.8616,0.813,0.0018694,,0.12897,0.00045276,0.046415,0.1769,1.3188,1.9636,0.128,0.00523,0.000110296,0.238096,0.022622,0.015203,0.008288,0.001065,0.09027,0.2866,0.1638,0.71,0.020734,0.3385,0.03823,0.2666,0.142286,0.6546,0.0295,0.72254,0.030321,0.14122
2007-02-27,0.7876,0.469,0.8568,0.8213,0.0018512,,0.12917,0.00044843,0.046529,0.1777,1.3242,1.9621,0.12797,0.00515,0.000109951,0.237671,0.022619,0.015041,0.008479,0.0010632,0.08951,0.286,0.1635,0.6995,0.020536,0.3368,0.0383,0.2667,0.143142,0.6544,0.029343,0.69991,0.030271,0.137278
2007-02-28,0.7879,0.4722,0.8547,0.8199,0.0018523,,0.12916,0.00044773,0.046862,0.1775,1.3229,1.9639,0.12802,0.00519,0.000109349,0.237178,0.022585,0.015097,0.008435,0.0010609,0.0896,0.2853,0.1631,0.7014,0.020585,0.3385,0.03829,0.2667,0.14296,0.6542,0.029499,0.70732,0.030308,0.138265
2007-03-01,0.7847,0.4723,0.8529,0.8185,0.0018495,,0.12914,0.00044559,0.046849,0.177,1.3186,1.9584,0.12799,0.00518,0.000108696,0.237136,0.022589,0.014996,0.008502,0.0010603,0.08967,0.2864,0.1627,0.6931,0.020547,0.3388,0.03823,0.2667,0.141756,0.6547,0.029542,0.70292,0.0304,0.137439
2007-03-02,0.7822,0.469,0.8494,0.822,0.0018485,,0.12909,0.00044675,0.046811,0.1771,1.3192,1.9435,0.12795,0.0052,0.000109099,0.237276,0.022572,0.01482,0.008561,0.0010545,0.08915,0.2854,0.1622,0.6882,0.020517,0.3383,0.03822,0.2667,0.14195,0.6551,0.029762,0.69616,0.030372,0.134839
2007-03-05,0.7704,0.4687,0.8467,0.8192,0.0018512,,0.12903,0.0004468,0.046511,0.1758,1.309,1.9205,0.12795,0.00515,0.000108108,0.23622,0.022411,0.014586,0.008656,0.0010528,0.08948,0.2842,0.1599,0.6746,0.020462,0.334,0.03808,0.2668,0.140668,0.6536,0.030349,0.68748,0.030396,0.133387
2007-03-06,0.7751,0.4725,0.8497,0.8175,0.0018558,,0.12909,0.00045039,0.046632,0.1762,1.3128,1.9317,0.12794,0.00519,0.000108489,0.236799,0.022492,0.014743,0.008576,0.0010559,0.08975,0.2848,0.161,0.6829,0.020558,0.3367,0.03812,0.2667,0.1418,0.6542,0.03046,0.69832,0.030321,0.135454
2007-03-07,0.7771,0.4735,0.8483,0.8214,0.0018593,,0.12915,0.0004504,0.046776,0.1769,1.3177,1.933,0.12792,0.00522,0.000108601,0.237023,0.02248,0.014886,0.008616,0.0010546,0.0896,0.2846,0.1616,0.6782,0.020551,0.3378,0.03816,0.2667,0.142005,0.655,0.03049,0.69725,0.030239,0.134468
2007-03-08,0.7773,0.4748,0.8473,0.8146,0.0018593,,0.1291,0.00045126,0.046659,0.1763,1.3133,1.9283,0.12801,0.00524,0.000108696,0.237883,0.022548,0.014834,0.008534,0.0010567,0.08954,0.2853,0.1612,0.6855,0.02061,0.3389,0.03814,0.2667,0.141223,0.6545,0.030423,0.70423,0.030326,0.135977
2007-03-09,0.7801,0.4764,0.8529,0.8099,0.001857,,0.12907,0.00045269,0.046536,0.1761,1.3116,1.932,0.12796,0.00526,0.00010898,0.238217,0.022619,0.014766,0.008451,0.0010575,0.08974,0.2852,0.1619,0.6906,0.020606,0.3392,0.03811,0.2667,0.140874,0.6549,0.0306,0.71036,0.030308,0.136013
2007-03-12,0.7862,0.479,0.8534,0.8167,0.0018558,,0.129,0.00045351,0.046732,0.177,1.3189,1.9325,0.12797,0.0053,0.000108814,0.237954,0.022596,0.014895,0.008494,0.0010594,0.0899,0.2858,0.163,0.6958,0.020683,0.3404,0.03821,0.2667,0.141838,0.6551,0.030221,0.71212,0.030283,0.136027
2007-03-13,0.7816,0.4735,0.8509,0.8212,0.001851,,0.12917,0.0004525,0.046795,0.1771,1.3197,1.929,0.12795,0.00525,0.000108401,0.237929,0.022561,0.014858,0.0086,0.0010559,0.0894,0.2852,0.1626,0.6878,0.020563,0.3383,0.03825,0.2667,0.14224,0.654,0.030391,0.69969,0.030307,0.133271
2007-03-14,0.7867,0.4784,0.8502,0.822,0.0018549,,0.12922,0.0004537,0.046971,0.1775,1.3223,1.9361,0.12796,0.00529,0.000108425,0.237417,0.022585,0.014866,0.00854,0.0010572,0.08961,0.2846,0.1631,0.6924,0.020551,0.34,0.03827,0.2667,0.142554,0.6517,0.030139,0.70897,0.030313,0.134635
2007-03-15,0.7896,0.4788,0.8494,0.8214,0.0018611,,0.12913,0.0004547,0.047166,0.1777,1.3238,1.9374,0.12801,0.00531,0.000108366,0.237417,0.022619,0.01472,0.008506,0.0010588,0.08972,0.2845,0.1628,0.6962,0.020521,0.3402,0.03829,0.2667,0.143002,0.6521,0.030488,0.7137,0.030221,0.134935
2007-03-16,0.796,0.4779,0.8504,0.8285,0.0018625,,0.12927,0.00045395,0.047816,0.1788,1.3318,1.9424,0.12801,0.00534,0.000108436,0.237643,0.022671,0.014881,0.008569,0.0010589,0.08941,0.2848,0.1634,0.6972,0.020483,0.342,0.03842,0.2667,0.143637,0.6555,0.030368,0.70922,0.030193,0.133579
2007-03-19,0.8,0.4813,0.8495,0.8249,0.0018657,,0.12927,0.00045403,0.047955,0.1786,1.3302,1.9442,0.128,0.00541,0.000108436,0.237417,0.022691,0.014929,0.008508,0.0010597,0.08979,0.2856,0.1631,0.7021,0.020513,0.3439,0.0384,0.2667,0.143209,0.6554,0.030419,0.71531,0.030175,0.134319
2007-03-20,0.8035,0.4813,0.8608,0.8253,0.0018647,,0.12924,0.00045797,0.047861,0.1788,1.3318,1.9614,0.128,0.0054,0.00010929,0.237756,0.022848,0.014961,0.008526,0.0010624,0.08995,0.2858,0.1626,0.7066,0.020597,0.3436,0.03842,0.2666,0.14333,0.6549,0.030516,0.71391,0.030193,0.135318
2007-03-21,0.808,0.487,0.8653,0.8266,0.0018703,,0.12932,0.00046037,0.047935,0.1797,1.3386,1.9678,0.12803,0.00544,0.000109505,0.238892,0.02301,0.015012,0.008507,0.0010662,0.09043,0.2879,0.1635,0.7102,0.020661,0.3466,0.0385,0.2667,0.144015,0.6574,0.031168,0.72317,0.030193,0.137495
2007-03-22,0.8065,0.4851,0.864,0.8235,0.0018642,,0.1293,0.00046094,0.047665,0.1789,1.3331,1.9648,0.12805,0.00542,0.00010983,0.238664,0.022865,0.015068,0.008465,0.0010662,0.09078,0.2886,0.1641,0.7114,0.02073,0.3444,0.03844,0.2667,0.143366,0.658,0.03126,0.72135,0.030276,0.138797
2007-03-23,0.805,0.485,0.8615,0.8202,0.0018601,,0.12937,0.00045988,0.047558,0.1783,1.3283,1.9614,0.12802,0.00539,0.00010983,0.238564,0.022952,0.01502,0.008466,0.001066,0.09076,0.2895,0.1634,0.7111,0.020768,0.3433,0.03838,0.2666,0.142791,0.6591,0.031363,0.7201,0.030246,0.138746
2007-03-26,0.8099,0.4848,0.8609,0.8226,0.0018555,,0.1292,0.00046065,0.047639,0.1789,1.333,1.9694,0.12799,0.00538,0.000109866,0.23801,0.023097,0.015084,0.008465,0.0010659,0.09073,0.2894,0.1643,0.7169,0.02079,0.3444,0.03844,0.2666,0.14328,0.6595,0.030474,0.72,0.030221,0.138446
2007-03-27,0.8084,0.4833,0.864,0.8243,0.0018536,,0.12926,0.00046072,0.04772,0.1792,1.3352,1.9657,0.12798,0.00538,0.000109589,0.239178,0.023097,0.015126,0.008488,0.0010628,0.09045,0.2898,0.1641,0.7173,0.020756,0.3449,0.03846,0.2666,0.143378,0.6597,0.031124,0.71909,0.030234,0.137474
2007-03-28,0.8054,0.4836,0.8627,0.8221,0.0018491,,0.12934,0.00046276,0.04747,0.1787,1.3313,1.9616,0.12797,0.00535,0.000108992,0.23922,0.023234,0.015114,0.008557,0.0010637,0.09027,0.2887,0.1641,0.7096,0.020747,0.3429,0.03842,0.2667,0.142385,0.6583,0.030998,0.7171,0.030239,0.136326
2007-03-29,0.8067,0.4905,0.8628,0.8213,0.0018557,,0.12933,0.00046537,0.047539,0.1789,1.3331,1.9619,0.12799,0.00537,0.000109595,0.240183,0.022852,0.015177,0.00847,0.0010633,0.09068,0.2893,0.1642,0.714,0.02074,0.3444,0.03845,0.2666,0.142894,0.6589,0.030926,0.71968,0.030211,0.137784
2007-03-30,0.8086,0.4857,0.8666,0.8227,0.0018507,,0.12942,0.00045407,0.047687,0.1792,1.3354,1.9678,0.12799,0.00539,0.000109637,0.240472,0.022978,0.015209,0.008487,0.001062,0.09051,0.2891,0.1644,0.7144,0.020717,0.3454,0.03848,0.2666,0.143211,0.6591,0.030788,0.71979,0.030253,0.13767
2007-04-02,0.817,0.4886,0.8648,0.8227,0.0018539,,0.12933,0.00045787,0.047802,0.1794,1.3366,1.9778,0.12796,0.0054,0.000109649,0.24037,0.0231,0.015127,0.008485,0.0010669,0.09073,0.2889,0.1638,0.7216,0.020653,0.3466,0.03848,0.2667,0.142488,0.6582,0.030884,0.72005,0.030213,0.137946
2007-04-03,0.8132,0.4909,0.8631,0.818,0.0018606,,0.12944,0.00046179,0.047642,0.1789,1.333,1.9741,0.12795,0.00543,0.000110011,0.240356,0.023215,0.015051,0.008407,0.0010677,0.09109,0.2888,0.1632,0.7195,0.020768,0.3466,0.03844,0.2666,0.142464,0.6582,0.030628,0.72802,0.030021,0.139334
2007-04-04,0.8191,0.4912,0.8625,0.8197,0.00186,,0.12927,0.00046079,0.047864,0.1793,1.3368,1.9762,0.12793,0.00545,0.000109637,0.24197,0.023219,0.014928,0.008423,0.001068,0.09093,0.2891,0.1634,0.7213,0.020833,0.3476,0.03849,0.2666,0.143789,0.6603,0.030694,0.73009,0.030198,0.139899
2007-04-05,0.8199,0.4907,0.8688,0.823,0.0018647,,0.1294,0.00046069,0.048147,0.1802,1.3429,1.9708,0.12793,0.00546,0.000109951,0.241809,0.023299,0.014986,0.008423,0.0010719,0.09095,0.2896,0.1646,0.724,0.020816,0.35,0.03859,0.2666,0.144646,0.6609,0.030821,0.73191,0.030207,0.140302
2007-04-06,0.8164,0.4922,0.8686,0.8183,0.0018658,,0.12945,0.00046072,0.047922,0.1795,1.3379,1.9655,0.12792,0.00544,0.00010977,0.242513,0.023299,0.01495,0.008385,0.001072,0.09114,0.2897,0.164,0.7205,0.020812,0.3484,0.03852,0.2666,0.144021,0.6603,0.030751,0.73036,0.030184,0.140326
2007-04-09,0.8167,0.4941,0.8673,0.8151,0.0018688,,0.1293,0.00046305,0.047875,0.1791,1.3354,1.9626,0.12793,0.00543,0.000109981,0.242513,0.023317,0.014934,0.00838,0.0010717,0.09118,0.2899,0.1638,0.7205,0.020907,0.3481,0.03848,0.2666,0.143845,0.6609,0.030865,0.7315,0.030232,0.140391
2007-04-10,0.8267,0.4933,0.8715,0.8219,0.0018702,,0.12928,0.0004634,0.048119,0.1802,1.344,1.9728,0.12799,0.00548,0.000109878,0.242469,0.023334,0.014931,0.0084,0.0010708,0.09092,0.2899,0.1661,0.7304,0.020877,0.3506,0.03861,0.2666,0.145116,0.6596,0.030638,0.73025,0.030189,0.139958
2007-04-11,0.8244,0.4907,0.8776,0.8191,0.0018764,,0.12937,0.00046417,0.047931,0.1801,1.3431,1.9748,0.128,0.00547,0.000109951,0.243606,0.02333,0.015133,0.008376,0.0010717,0.09084,0.2897,0.1659,0.728,0.020849,0.3506,0.03857,0.2666,0.144938,0.6586,0.030865,0.72701,0.030184,0.139914
2007-04-12,0.8289,0.4924,0.8813,0.8216,0.0018772,,0.12944,0.00046496,0.048207,0.1808,1.3482,1.9793,0.12794,0.00549,0.000109721,0.246094,0.023354,0.015155,0.008392,0.0010728,0.09091,0.29,0.1666,0.7299,0.020851,0.3514,0.03868,0.2666,0.145393,0.6585,0.030888,0.72741,0.030178,0.13963
2007-04-13,0.8334,0.4949,0.8789,0.8231,0.0018808,,0.1295,0.00046838,0.048419,0.1815,1.3527,1.9863,0.12798,0.00551,0.000110011,0.245821,0.023524,0.015277,0.008385,0.001076,0.0909,0.2905,0.1669,0.7376,0.020888,0.3538,0.03875,0.2666,0.145653,0.6596,0.030614,0.73087,0.030175,0.13925
2007-04-16,0.8328,0.4921,0.8837,0.8234,0.001885,,0.12933,0.00046767,0.04846,0.1816,1.3535,1.9897,0.128,0.00552,0.000109987,0.24667,0.023861,0.015303,0.008351,0.0010734,0.09092,0.2904,0.1675,0.74,0.020982,0.3547,0.03875,0.2666,0.14686,0.6604,0.030675,0.73719,0.030157,0.140706
2007-04-17,0.8371,0.4908,0.8843,0.8274,0.0018933,,0.12937,0.00046673,0.04862,0.182,1.3567,2.0069,0.12802,0.00553,0.00010989,0.245369,0.023815,0.015355,0.00841,0.0010763,0.09104,0.291,0.1677,0.7452,0.020958,0.3567,0.03881,0.2666,0.147419,0.6606,0.03067,0.74135,0.03017,0.142435
2007-04-18,0.8382,0.4917,0.8867,0.8306,0.0018898,,0.12947,0.0004649,0.048664,0.1826,1.3609,2.0087,0.128,0.00552,0.000110059,0.245942,0.023804,0.015365,0.008426,0.0010769,0.09097,0.2919,0.1679,0.7483,0.021004,0.3576,0.03886,0.2666,0.147828,0.6614,0.030841,0.74118,0.030207,0.142451
2007-04-19,0.8356,0.4929,0.8852,0.8302,0.0018877,,0.12963,0.00046887,0.048654,0.1827,1.3613,2.0034,0.12799,0.00552,0.000109854,0.245384,0.023767,0.015389,0.00844,0.0010764,0.09091,0.2915,0.1677,0.7439,0.020956,0.3571,0.03886,0.2666,0.147889,0.6612,0.030769,0.73951,0.030178,0.141668
2007-04-20,0.8375,0.4937,0.8898,0.8275,0.0018907,,0.12957,0.00047134,0.048467,0.1824,1.359,2.0023,0.12797,0.00553,0.000109951,0.245159,0.023911,0.015495,0.008426,0.0010785,0.09105,0.2921,0.1679,0.7478,0.021053,0.3592,0.03883,0.2666,0.147809,0.6621,0.030769,0.74433,0.030153,0.141708
2007-04-23,0.8321,0.4914,0.8912,0.8267,0.0018916,,0.1294,0.00047249,0.04845,0.1822,1.3577,2.0009,0.12796,0.00553,0.000110023,0.245734,0.024002,0.015446,0.008428,0.00108,0.09113,0.292,0.1676,0.7447,0.021021,0.3588,0.03881,0.2666,0.147715,0.6612,0.030765,0.74571,0.030107,0.140999
2007-04-24,0.8277,0.492,0.8915,0.8323,0.0018911,,0.12928,0.0004721,0.048598,0.1831,1.364,2.0018,0.12794,0.00555,0.000110035,0.245822,0.024307,0.01554,0.008432,0.0010783,0.09104,0.2921,0.1682,0.7432,0.021025,0.3606,0.03891,0.2666,0.148272,0.6605,0.030675,0.74725,0.030125,0.14244
2007-04-25,0.8334,0.4952,0.8969,0.8302,0.0018939,,0.1295,0.00047243,0.048443,0.183,1.3638,2.0014,0.1279,0.00555,0.000110072,0.249066,0.024411,0.015598,0.008421,0.0010783,0.0915,0.2921,0.1676,0.7449,0.02109,0.3614,0.03891,0.2666,0.148693,0.6604,0.030946,0.75279,0.03012,0.143792
2007-04-26,0.8265,0.4915,0.8915,0.8274,0.0018971,,0.12942,0.00047348,0.048436,0.1826,1.3601,1.9913,0.12785,0.00552,0.000110138,0.248698,0.024447,0.01552,0.008364,0.0010765,0.09133,0.2922,0.1672,0.7395,0.021079,0.3602,0.03886,0.2666,0.148614,0.6597,0.030869,0.74895,0.030066,0.142273
2007-04-27,0.8299,0.4923,0.8957,0.8295,0.0019011,,0.12962,0.00047353,0.04849,0.1832,1.3652,1.9977,0.12785,0.00556,0.000110169,0.24893,0.024334,0.015588,0.008359,0.0010758,0.09157,0.2921,0.168,0.742,0.021075,0.362,0.03893,0.2666,0.149449,0.6597,0.030441,0.74867,0.030035,0.142038
2007-04-30,0.8301,0.4914,0.9011,0.8283,0.0019006,,0.12963,0.00047549,0.048406,0.1832,1.3648,1.9995,0.12785,0.00551,0.000110078,0.248262,0.024278,0.015635,0.008366,0.0010738,0.09119,0.2924,0.168,0.7405,0.021026,0.3602,0.03892,0.2666,0.149306,0.658,0.030483,0.72756,0.029972,0.141243
2007-05-01,0.8275,0.4916,0.9001,0.8233,0.001903,,0.12976,0.00047483,0.048282,0.1826,1.3604,1.9987,0.12785,0.00548,0.000110217,0.247345,0.024278,0.015581,0.008343,0.0010742,0.09144,0.292,0.1674,0.7407,0.021026,0.3597,0.03885,0.2666,0.148762,0.6578,0.030489,0.73809,0.029972,0.142268
2007-05-02,0.8249,0.4955,0.9015,0.8239,0.0019056,,0.12979,0.00047998,0.048285,0.1824,1.3592,1.9898,0.12785,0.00551,0.000110229,0.245827,0.024278,0.015653,0.008323,0.0010753,0.09162,0.2921,0.1673,0.7376,0.020951,0.3614,0.03884,0.2666,0.148798,0.6554,0.030623,0.73717,0.030001,0.142561
2007-05-03,0.824,0.4935,0.9028,0.8223,0.0019127,,0.12974,0.00048058,0.048146,0.1818,1.3549,1.9867,0.12786,0.00549,0.000110583,0.24728,0.024318,0.015679,0.008302,0.0010782,0.09162,0.2926,0.1669,0.7359,0.021013,0.3611,0.03878,0.2666,0.14787,0.6565,0.030443,0.73812,0.030017,0.143761
2007-05-04,0.8215,0.4911,0.9027,0.8253,0.0019212,,0.12981,0.00048412,0.048233,0.1824,1.3591,1.9922,0.12786,0.00551,0.000111483,0.247495,0.024451,0.01571,0.008321,0.0010785,0.09191,0.2925,0.1673,0.7365,0.021075,0.3631,0.03884,0.2666,0.148093,0.659,0.030656,0.74017,0.030044,0.144413
2007-05-07,0.8247,0.4953,0.9075,0.8256,0.0019311,,0.12979,0.00048202,0.048239,0.1825,1.3601,1.9929,0.1279,0.00553,0.000112486,0.249828,0.024468,0.015778,0.008326,0.001084,0.09231,0.2928,0.1673,0.737,0.021113,0.3626,0.03886,0.2666,0.148214,0.6597,0.030628,0.74862,0.030095,0.14517
